Espécie;Apreendidas;Data apreensão;Mês;Ano;UF Apreensão;Unidade Apreensão;Município;País de origem;Tipo Penal
Pistola;1;42511;mai;2016;RS;DPF/PTS/RS;PELOTAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42511;mai;2016;SP;DPF/PDE/SP;PRESIDENTE EPITACIO;Turquia;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42511;mai;2016;SP;DPF/PDE/SP;PRESIDENTE EPITACIO;Turquia;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42511;mai;2016;SP;DPF/PDE/SP;PRESIDENTE EPITACIO;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Fuzil;1;42512;mai;2016;RO;DPF/JPN/RO;JI-PARANA;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;42512;mai;2016;RR;SR/PF/RR;NI;Brasil;Outra tipificação
Pistola;1;42512;mai;2016;RR;SR/PF/RR;NI;Brasil;Outra tipificação
Revólver;1;42512;mai;2016;RO;DPF/JPN/RO;JI-PARANA;Brasil;Art. 17 Comércio ilegal de arma de fogo
Artesanal;1;42513;mai;2016;PR;DPF/GPB/PR;NI;Não identificado;Outra tipificação
Pistola;1;42513;mai;2016;MS;DPF/PPA/MS;PONTA PORA;Alemanha;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42513;mai;2016;MS;DPF/PPA/MS;PONTA PORA;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42513;mai;2016;PB;DPF/CGE/PB;NI;Brasil;Outra tipificação
Revólver;1;42513;mai;2016;PR;DPF/LDA/PR;GRANDES RIOS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;42514;mai;2016;AL;SR/PF/AL;SAO SEBASTIAO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42514;mai;2016;AL;SR/PF/AL;SAO SEBASTIAO;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;42514;mai;2016;RJ;SR/PF/RJ;NI;Brasil;Outra tipificação
Garrucha;1;42514;mai;2016;RS;DPF/SBA/RS;SAO BORJA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;1;42514;mai;2016;RS;DPF/SBA/RS;SAO BORJA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Garrucha;1;42514;mai;2016;SP;DPF/SOD/SP;CESARIO LANGE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42514;mai;2016;PB;SR/PF/PB;NI;Brasil;Outra tipificação
Pistola;1;42514;mai;2016;RJ;SR/PF/RJ;NI;Alemanha;Outra tipificação
Revólver;1;42514;mai;2016;AL;SR/PF/AL;SAO SEBASTIAO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42514;mai;2016;AL;SR/PF/AL;SAO SEBASTIAO;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;42514;mai;2016;BA;DPF/JZO/BA;PETROLINA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;42515;mai;2016;MT;DPF/CAE/MT;PORTO ESPERIDIAO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42515;mai;2016;MT;DPF/CAE/MT;PORTO ESPERIDIAO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42515;mai;2016;MT;DPF/CAE/MT;PORTO ESPERIDIAO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42515;mai;2016;MT;DPF/CAE/MT;PORTO ESPERIDIAO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42515;mai;2016;RO;DPF/GMI/RO;GUAJARA-MIRIM;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42515;mai;2016;PB;SR/PF/PB;ARACAGI;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;42515;mai;2016;TO;DPF/AGA/TO;ARAGUAINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;2;42515;mai;2016;PR;DPF/CAC/PR;TOLEDO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;8;42515;mai;2016;PR;DPF/CAC/PR;TOLEDO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42517;mai;2016;MA;SR/PF/MA;NI;Estados Unidos da América;Outra tipificação
Pistola;1;42517;mai;2016;MA;SR/PF/MA;NI;Brasil;Outra tipificação
Pistola;1;42517;mai;2016;PR;DPF/FIG/PR;FOZ DO IGUACU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42517;mai;2016;PR;DPF/FIG/PR;FOZ DO IGUACU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42518;mai;2016;SP;DPF/SOD/SP;ITU;Israel;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42518;mai;2016;SP;DPF/SOD/SP;ITU;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42519;mai;2016;PR;DPF/FIG/PR;FOZ DO IGUACU;Alemanha;Art. 18 Tráfico internacional de arma de fogo
Arma não classificada;23;42520;mai;2016;BA;SR/PF/BA;NI;Não identificado;Outra tipificação
Pistola;3;42520;mai;2016;CE;SR/PF/CE;MARACANAU;Turquia;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42520;mai;2016;RJ;DPF/ARS/RJ;ANGRA DOS REIS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;42521;mai;2016;MG;DPF/VAG/MG;NI;Brasil;Outra tipificação
Revólver;1;42521;mai;2016;SP;DPF/CAS/SP;CASA BRANCA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42521;mai;2016;SP;SR/PF/SP;SAO BERNARDO DO CAMPO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Rifle;1;42521;mai;2016;MG;DPF/VAG/MG;NI;Brasil;Outra tipificação
Rifle;1;42521;mai;2016;RO;SR/PF/RO;PORTO VELHO;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;42522;jun;2016;CE;DPF/JNE/CE;CRATO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42522;jun;2016;CE;SR/PF/CE;FORTALEZA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;42523;jun;2016;PB;SR/PF/PB;NI;Brasil;Outra tipificação
Pistola;1;42523;jun;2016;MS;DPF/PPA/MS;PONTA PORA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42523;jun;2016;PB;SR/PF/PB;NI;Itália;Outra tipificação
Pistola;1;42523;jun;2016;PR;DPF/GRA/PR;GUAIRA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42523;jun;2016;PR;SR/PF/PR;CURITIBA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42523;jun;2016;PR;SR/PF/PR;CURITIBA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42523;jun;2016;RN;SR/PF/RN;EQUADOR;Itália;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42523;jun;2016;RN;SR/PF/RN;EQUADOR;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;9;42523;jun;2016;PR;DPF/FIG/PR;NI;Não identificado;Outra tipificação
Revólver;1;42523;jun;2016;MT;SR/PF/MT;CUIABA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;42523;jun;2016;MT;SR/PF/MT;CUIABA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42523;jun;2016;MT;SR/PF/MT;CUIABA;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42523;jun;2016;PB;SR/PF/PB;NI;Brasil;Outra tipificação
Revólver;1;42523;jun;2016;PB;SR/PF/PB;NI;Brasil;Outra tipificação
Revólver;1;42523;jun;2016;PB;SR/PF/PB;NI;Brasil;Outra tipificação
Rifle;1;42523;jun;2016;PB;SR/PF/PB;NI;Brasil;Outra tipificação
Pistola;1;42524;jun;2016;SP;SR/PF/SP;SAO PAULO;Israel;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42524;jun;2016;SP;SR/PF/SP;SAO PAULO;Israel;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42524;jun;2016;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42524;jun;2016;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42524;jun;2016;MG;DPF/UDI/MG;UBERLANDIA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42524;jun;2016;MS;DPF/PPA/MS;NI;Brasil;Outra tipificação
Revólver;1;42524;jun;2016;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42524;jun;2016;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42527;jun;2016;MS;DPF/PPA/MS;PONTA PORA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Espingarda;2;42527;jun;2016;MS;DPF/PPA/MS;PONTA PORA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;42527;jun;2016;BA;SR/PF/BA;NI;Brasil;Outra tipificação
Pistola;1;42527;jun;2016;BA;SR/PF/BA;NI;Brasil;Outra tipificação
Pistola;1;42527;jun;2016;BA;SR/PF/BA;NI;Brasil;Outra tipificação
Pistola;1;42527;jun;2016;BA;SR/PF/BA;NI;Brasil;Outra tipificação
Pistola;1;42527;jun;2016;BA;SR/PF/BA;NI;Não identificado;Outra tipificação
Pistola;1;42527;jun;2016;MS;DPF/PPA/MS;PONTA PORA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;2;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;2;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Israel;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;2;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;3;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;4;42527;jun;2016;BA;SR/PF/BA;NI;Brasil;Outra tipificação
Pistola;5;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;5;42527;jun;2016;RJ;DPF/NIG/RJ;SEROPEDICA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42527;jun;2016;PB;DPF/CGE/PB;NI;Brasil;Outra tipificação
Revólver;1;42527;jun;2016;PB;DPF/CGE/PB;NI;Brasil;Outra tipificação
Revólver;1;42527;jun;2016;RS;DPF/LIV/RS;SANTANA DO LIVRAMENTO;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42528;jun;2016;RS;DPF/LIV/RS;SANTANA DO LIVRAMENTO;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42528;jun;2016;RN;SR/PF/RN;CEARA-MIRIM;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42528;jun;2016;RN;SR/PF/RN;CEARA MIRIM;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42528;jun;2016;MT;DPF/SIC/MT;SINOP;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42528;jun;2016;MT;DPF/SIC/MT;SINOP;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42528;jun;2016;SP;DPF/JLS/SP;ILHA SOLTEIRA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Rifle;1;42528;jun;2016;MT;DPF/SIC/MT;SINOP;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Rifle;1;42528;jun;2016;MT;DPF/SIC/MT;SINOP;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Artesanal;1;42529;jun;2016;RS;SR/PF/RS;SAO LEOPOLDO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;42529;jun;2016;RS;SR/PF/RS;SAO LEOPOLDO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42529;jun;2016;BA;DPF/ILS/BA;ILHEUS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42529;jun;2016;BA;DPF/ILS/BA;ILHEUS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42529;jun;2016;BA;DPF/ILS/BA;ILHEUS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42529;jun;2016;BA;DPF/ILS/BA;ILHEUS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42529;jun;2016;MG;DPF/VAG/MG;NI;Brasil;Outra tipificação
Pistola;1;42529;jun;2016;MG;DPF/VAG/MG;NI;Brasil;Outra tipificação
Pistola;1;42529;jun;2016;MG;DPF/VAG/MG;NI;Brasil;Outra tipificação
Pistola;2;42529;jun;2016;RJ;SR/PF/RJ;RIO DE JANEIRO;Estados Unidos da América;Art. 17 Comércio ilegal de arma de fogo
Pistola;3;42529;jun;2016;RJ;SR/PF/RJ;RIO DE JANEIRO;Estados Unidos da América;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;42529;jun;2016;BA;DPF/ILS/BA;ILHEUS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42529;jun;2016;BA;DPF/ILS/BA;ILHEUS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42529;jun;2016;RJ;SR/PF/RJ;NI;Não identificado;Outra tipificação
Revólver;1;42529;jun;2016;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Revólver;1;42529;jun;2016;SP;DPF/PCA/SP;AMERICANA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42529;jun;2016;SP;DPF/PCA/SP;AMERICANA;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Revólver;1;42529;jun;2016;SP;DPF/PCA/SP;AMERICANA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Arma não classificada;1;42530;jun;2016;SP;SR/PF/SP;GUARULHOS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Arma não classificada;1;42530;jun;2016;SP;SR/PF/SP;GUARULHOS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Fuzil;1;42530;jun;2016;MS;SR/PF/MS;NI;Não identificado;Outra tipificação
Pistola;1;42530;jun;2016;MS;SR/PF/MS;NI;Estados Unidos da América;Outra tipificação
Pistola;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42530;jun;2016;SP;SR/PF/SP;GUARULHOS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;2;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;2;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42530;jun;2016;MS;SR/PF/MS;CAMPO GRANDE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42530;jun;2016;PI;SR/PF/PI;TERESINA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42530;jun;2016;SP;SR/PF/SP;GUARULHOS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42531;jun;2016;MS;DPF/PPA/MS;DOURADOS;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;42531;jun;2016;SC;DPF/IJI/SC;BLUMENAU;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42532;jun;2016;SP;DPF/SSB/SP;SAO SEBASTIAO;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42532;jun;2016;SP;DPF/SSB/SP;SAO SEBASTIAO;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42533;jun;2016;PA;SR/PF/PA;NI;Brasil;Outra tipificação
Pistola;1;42533;jun;2016;PR;DPF/CAC/PR;QUATRO PONTES;Bélgica;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42533;jun;2016;PR;DPF/CAC/PR;QUATRO PONTES;Bélgica;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42533;jun;2016;RJ;SR/PF/RJ;TRES RIOS;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;2;42533;jun;2016;SP;DEAIN/SR/SP;GUARULHOS;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Argentina;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;42534;jun;2016;SP;DPF/AQA/SP;TAQUARITINGA;Brasil;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;42535;jun;2016;PA;DPF/MBA/PA;NI;Brasil;Outra tipificação
Espingarda;1;42535;jun;2016;PA;DPF/MBA/PA;NI;Não identificado;Outra tipificação
Espingarda;1;42535;jun;2016;PA;DPF/MBA/PA;NI;Não identificado;Outra tipificação
Espingarda;1;42535;jun;2016;PI;SR/PF/PI;TERESINA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42535;jun;2016;RR;SR/PF/RR;NI;Não identificado;Outra tipificação
Pistola;1;42535;jun;2016;RR;SR/PF/RR;BOA VISTA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;42535;jun;2016;ES;DPF/CIT/ES;MUNIZ FREIRE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;42535;jun;2016;PA;DPF/MBA/PA;NI;Não identificado;Outra tipificação
Revólver;1;42535;jun;2016;RS;DPF/LIV/RS;SANTANA DO LIVRAMENTO;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;42535;jun;2016;RS;DPF/LIV/RS;SANTANA DO LIVRAMENTO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42536;jun;2016;GO;SR/PF/GO;GOIANIA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;42536;jun;2016;MS;DPF/NVI/MS;NAVIRAI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Carabina;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Fuzil;1;42537;jun;2016;RJ;DPF/NIG/RJ;NI;Não identificado;Outra tipificação
Garrucha;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Garrucha;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42537;jun;2016;ES;SR/PF/ES;COLATINA;China;Art. 17 Comércio ilegal de arma de fogo
Pistola;1;42537;jun;2016;RJ;DPF/NIG/RJ;NI;Brasil;Outra tipificação
Pistola;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42537;jun;2016;SP;DPF/ARU/SP;GUARARAPES;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;42537;jun;2016;SP;DPF/CAS/SP;CAMPINAS;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;42537;jun;2016;SP;DPF/PCA/SP;PIRACICABA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;42537;jun;2016;SP;SR/PF/SP;COTIA;Estados Unidos da América;Art. 14 Porte ilegal de arma de fogo de uso permitido
